OTU ID	ASV1_Mesorhizobium	ASV1032_unknown	ASV104_Mesorhizobium	ASV1049_unknown	ASV106_Mesorhizobium	ASV108_Mesorhizobium	ASV109_Mesorhizobium	ASV11_unknown	ASV110_ANPR	ASV111_Mesorhizobium	ASV112_Mesorhizobium	ASV1168_ANPR	ASV117_ANPR	ASV118_Mesorhizobium	ASV119_Rhizobacter	ASV1191_unknown	ASV12_Mesorhizobium	ASV120_ANPR	ASV121_Mesorhizobium	ASV1223_Mesorhizobium	ASV1224_Duganella	ASV124_Mesorhizobium	ASV125_unknown	ASV1257_unknown	ASV1258_ANPR	ASV126_unknown	ASV133_ANPR	ASV135_unknown	ASV137_ANPR	ASV139_ANPR	ASV1395_unknown	ASV1396_unknown	ASV141_Pseudomonas	ASV142_unknown	ASV1430_unknown	ASV1431_unknown	ASV144_ANPR	ASV1447_Rugamonas	ASV145_unknown	ASV146_unknown	ASV1464_unknown	ASV15_Mesorhizobium	ASV153_ANPR	ASV154_ANPR	ASV156_Duganella	ASV157_unknown	ASV158_Mesorhizobium	ASV160_Mesorhizobium	ASV161_Mesorhizobium	ASV162_ANPR	ASV165_Herbaspirillum	ASV166_Mesorhizobium	ASV17_ANPR	ASV170_Mesorhizobium	ASV171_Pseudomonas	ASV176_unknown	ASV178_unknown	ASV18_ANPR	ASV185_unknown	ASV188_Mesorhizobium	ASV197_Mesorhizobium	ASV2_Mesorhizobium	ASV202_unknown	ASV21_ANPR	ASV215_Mesorhizobium	ASV217_Mesorhizobium	ASV218_Variovorax	ASV22_Mesorhizobium	ASV229_Achromobacter	ASV231_Mesorhizobium	ASV234_Achromobacter	ASV244_ANPR	ASV247_Mesorhizobium	ASV249_Duganella	ASV250_Mesorhizobium	ASV254_ANPR	ASV26_Mesorhizobium	ASV261_ANPR	ASV27_unknown	ASV274_Mesorhizobium	ASV28_Pseudomonas	ASV281_Mesorhizobium	ASV292_Mesorhizobium	ASV3_ANPR	ASV306_Mesorhizobium	ASV307_unknown	ASV31_Mesorhizobium	ASV311_ANPR	ASV315_Duganella	ASV32_ANPR	ASV33_ANPR	ASV336_Mesorhizobium	ASV34_ANPR	ASV343_Mesorhizobium	ASV348_unknown	ASV35_Mesorhizobium	ASV359_Mesorhizobium	ASV36_Mesorhizobium	ASV37_unknown	ASV375_unknown	ASV380_ANPR	ASV382_Mesorhizobium	ASV386_unknown	ASV39_unknown	ASV391_Duganella	ASV392_unknown	ASV396_unknown	ASV4_Mesorhizobium	ASV401_Caulobacter	ASV41_unknown	ASV421_unknown	ASV426_unknown	ASV427_ANPR	ASV43_unknown	ASV451_ANPR	ASV458_unknown	ASV47_Mesorhizobium	ASV48_Pseudomonas	ASV49_ANPR	ASV498_unknown	ASV50_ANPR	ASV51_Mesorhizobium	ASV519_Methylovorus	ASV523_unknown	ASV53_ANPR	ASV55_ANPR	ASV56_ANPR	ASV560_unknown	ASV569_unknown	ASV57_Pseudomonas	ASV58_ANPR	ASV581_unknown	ASV59_ANPR	ASV591_unknown	ASV6_Mesorhizobium	ASV60_Mesorhizobium	ASV61_ANPR	ASV626_Azorhizophilus	ASV63_unknown	ASV632_unknown	ASV637_ANPR	ASV64_Mesorhizobium	ASV646_ANPR	ASV66_Mesorhizobium	ASV667_unknown	ASV67_Mesorhizobium	ASV68_Mesorhizobium	ASV70_Caulobacter	ASV71_unknown	ASV717_Pseudomonas	ASV72_ANPR	ASV733_unknown	ASV74_ANPR	ASV747_unknown	ASV748_Mesorhizobium	ASV75_ANPR	ASV756_Mesorhizobium	ASV76_Mesorhizobium	ASV77_Caulobacter	ASV78_ANPR	ASV8_Mesorhizobium	ASV80_ANPR	ASV81_Mesorhizobium	ASV82_ANPR	ASV836_Rhizobacter	ASV84_Mesorhizobium	ASV852_Mesorhizobium	ASV853_Caulobacter	ASV869_ANPR	ASV87_Mesorhizobium	ASV879_Mesorhizobium	ASV89_ANPR	ASV9_ANPR	ASV920_ANPR	ASV93_ANPR	ASV95_ANPR	ASV954_unknown	ASV97_ANPR	ASV98_unknown
ASV70_Caulobacter	0.0519	0.0449	0.0354	0.4206	0.0030	0.0294	0.0809	0.0060	0.0274	0.5015	0.1688	0.2258	0.0849	0.0519	0.0090	0.0080	0.0060	0.0679	0.0849	0.0260	0.0005	0.0040	0.0314	0.0344	0.0294	0.0020	0.1518	0.0244	0.1119	0.0609	0.0234	0.0764	0.1823	0.0679	0.0334	0.0304	0.0364	0.0005	0.1788	0.2877	0.0150	0.0040	0.4276	0.0480	0.0030	0.0010	0.0479	0.0494	0.0340	0.0769	0.1738	0.0334	0.0689	0.1189	0.1813	0.0050	0.0350	0.0030	0.0399	0.0394	0.0949	0.0110	0.0040	0.0070	0.0440	0.0274	0.0569	0.2168	0.0005	0.0314	0.0005	0.0214	0.1079	0.0030	0.0234	0.0479	0.1093	0.1229	0.0050	0.2088	0.1139	0.0429	0.0379	0.0250	0.3177	0.1329	0.0040	0.2148	0.0020	0.0949	0.0040	0.0244	0.0060	0.5085	0.0979	0.5624	0.0989	0.1099	0.0020	0.1329	0.2877	0.0429	0.0859	0.0010	0.0005	0.1728	0.2298	0.1369	0.0814	0.0030	0.1049	0.0329	0.0629	0.0274	0.1528	0.0569	0.3127	0.1758	0.0280	0.6274	0.3177	0.1878	0.0010	0.0329	0.4046	0.1139	0.0224	0.0290	0.0110	0.3097	0.0404	0.0284	0.3316	0.6294	0.0300	0.0030	0.0010	0.1748	0.3331	0.0504	0.0234	0.0030	0.1558	0.0889	0.0344	0.0030	0.0010	1.0000	0.0130	0.1099	0.0050	0.0290	0.0010	0.0294	0.1543	0.0040	0.1708	0.0010	0.0449	0.0020	0.0050	0.0020	0.0050	0.0200	0.0014	0.1159	0.2927	0.0309	0.0749	0.4106	0.0429	0.0040	0.0110	0.1239	0.0414	0.0060	0.0469	0.0729	0.0344
ASV71_unknown	0.6114	0.0519	0.1009	0.0260	0.0200	0.0789	0.0420	0.0120	0.0779	0.5445	0.9181	0.0030	0.0549	0.1149	0.1259	0.0480	0.0140	0.0410	0.0360	0.0070	0.0290	0.0010	0.0519	0.0320	0.1179	0.0250	0.0629	0.0579	0.9510	0.2318	0.0100	0.0170	0.2198	0.0440	0.0190	0.0200	0.0839	0.0470	0.5225	0.5524	0.0210	0.1978	0.1758	0.0040	0.0430	0.0010	0.0410	0.0589	0.0809	0.0140	0.1399	0.0460	0.0599	0.0350	0.0070	0.0260	0.1209	0.0410	0.0360	0.0460	0.0490	0.0040	0.0010	0.0160	0.0010	0.1239	0.0739	0.0599	0.0470	0.1059	0.0609	0.0629	0.0529	0.0280	0.0789	0.0250	0.0460	0.3217	0.0180	0.3237	0.4476	0.0200	0.0250	0.2178	0.0020	0.6114	0.0140	0.0270	0.0220	0.0869	0.0160	0.0959	0.0110	0.5704	0.0360	0.9850	0.0849	0.0579	0.0140	0.5195	0.0230	0.7153	0.3836	0.0190	0.0789	0.5185	0.6763	0.0470	0.0250	0.0020	0.5405	0.0340	0.6543	0.1379	0.0290	0.0839	0.2567	0.0629	0.0799	0.5115	0.0689	0.0509	0.0160	0.0070	0.0300	0.0569	0.1508	0.0050	0.0669	0.1089	0.0999	0.5035	0.0549	0.3506	0.0490	0.2318	0.0140	0.3057	0.0649	0.0539	0.9990	0.0040	0.1888	0.0280	0.7882	0.0040	0.0959	0.0130	1.0000	0.6314	0.0270	0.0100	0.0020	0.8222	0.0430	0.0559	0.0260	0.0010	0.0250	0.0140	0.0989	0.0020	0.0010	0.0659	0.0230	0.0500	0.0040	0.0070	0.0559	0.3686	0.2218	0.0190	0.0120	0.0280	0.0500	0.0500	0.0659	0.0440	0.1359
ASV717_Pseudomonas	0.0320	0.1758	0.2038	0.3337	0.0010	0.1069	0.5844	0.0410	0.1179	0.0120	0.0050	0.7163	0.3377	0.1129	0.1838	0.7702	0.0450	0.7353	0.6913	0.8242	0.1568	0.0400	0.1069	0.8012	0.0779	0.0010	0.0879	0.0799	0.5275	0.0060	0.2637	0.2488	0.0050	0.3247	0.1469	0.0629	0.1189	0.2038	0.0010	0.0010	0.6454	0.0010	0.3387	0.0440	0.2677	0.1409	0.4076	0.5265	0.0250	0.0040	0.4505	0.0819	0.6563	0.5584	0.8811	0.0010	0.0010	0.0310	0.5375	0.0929	0.1489	0.1079	0.0569	0.0090	0.1129	0.1279	0.3826	0.6563	0.3896	0.1518	0.6144	0.0589	0.2897	0.9920	0.0669	0.7043	0.9810	0.0010	0.0050	0.0010	0.0010	0.4466	0.4096	0.0669	0.1738	0.0010	0.0100	0.8392	0.4376	0.6004	0.0140	0.0719	0.0220	0.0010	0.5974	0.0090	0.5854	0.7982	0.0130	0.0010	0.5015	0.1389	0.0010	0.0020	0.3846	0.0010	0.0010	0.0030	0.7792	0.0190	0.0010	0.0010	0.1838	0.1788	0.4575	0.0030	0.0030	0.0010	0.0070	0.0010	0.8611	0.9041	0.6673	0.7692	0.4416	0.9251	0.1498	0.9820	0.2697	0.0020	0.1149	0.2537	0.9550	0.0010	0.0010	0.0529	0.0010	0.0010	0.8022	0.4396	0.2018	0.0140	0.4266	0.6134	0.0999	0.0200	0.0040	0.1099	0.6314	1.0000	0.0020	0.9740	0.0230	0.0779	0.6014	0.0020	0.4825	0.0440	0.2468	0.0040	0.0030	0.0330	0.0120	0.0020	0.3836	0.9640	0.2208	0.2458	0.3716	0.0090	0.0010	0.0010	0.0220	0.3027	0.1029	0.0050	0.0669	0.8851	0.1129
ASV72_ANPR	0.0010	0.1029	0.0020	0.0260	0.0010	0.0050	0.0020	0.0010	0.0030	0.0010	0.0090	0.2488	0.0020	0.0140	0.1528	0.0020	0.0010	0.0010	0.0010	0.6094	0.0170	0.0010	0.0010	0.0010	0.0430	0.0010	0.0010	0.0020	0.0360	0.0010	0.0010	0.0470	0.0100	0.0010	0.0010	0.0010	0.0020	0.0160	0.0020	0.0050	0.0050	0.0020	0.0160	0.0020	0.5325	0.0270	0.0010	0.0010	0.0040	0.0010	0.5225	0.0030	0.0010	0.0020	0.2098	0.0010	0.0010	0.0010	0.0010	0.0020	0.0020	0.0859	0.0020	0.0010	0.0230	0.0020	0.2458	0.0010	0.0310	0.0020	0.0849	0.0010	0.0010	0.0739	0.0020	0.0010	0.0020	0.0010	0.0010	0.0030	0.0500	0.0010	0.0040	0.0010	0.3357	0.0030	0.0010	0.8372	0.2837	0.0010	0.0010	0.0020	0.0010	0.0080	0.0020	0.0020	0.0300	0.0040	0.0010	0.0010	0.2048	0.0480	0.0040	0.0010	0.0869	0.0070	0.0030	0.0240	0.0559	0.0010	0.0020	0.0010	0.7103	0.0110	0.2118	0.0010	0.0020	0.0100	0.0010	0.0030	0.0020	0.0010	0.0220	0.1029	0.0010	0.0020	0.0060	0.1019	0.0190	0.0190	0.0040	0.0979	0.0010	0.0040	0.0010	0.0070	0.0010	0.0010	0.0010	0.0729	0.6064	0.0020	0.4605	0.0010	0.0390	0.0020	0.0010	0.0050	0.0270	0.0020	1.0000	0.0010	0.0010	0.0120	0.0010	0.0010	0.0190	0.0020	0.5704	0.0010	0.0010	0.0010	0.0040	0.0010	0.0300	0.0010	0.1668	0.0290	0.0010	0.0020	0.0010	0.0010	0.0010	0.0020	0.0020	0.0010	0.0050	0.0010	0.0040
ASV733_unknown	0.0759	0.0849	0.1378	0.2318	0.0020	0.0789	0.0030	0.0010	0.1119	0.0839	0.5295	0.0939	0.0030	0.0050	0.0030	0.0020	0.0020	0.0020	0.0020	0.0130	0.0300	0.0010	0.3666	0.0010	0.0439	0.0010	0.0500	0.2048	0.0420	0.0050	0.0030	0.9261	0.6633	0.0010	0.0010	0.0020	0.0869	0.0379	0.5504	0.9840	0.0020	0.1019	0.1269	0.0260	0.0649	0.0010	0.0010	0.0040	0.2667	0.0320	0.7662	0.0869	0.0030	0.0030	0.7892	0.0050	0.0060	0.0010	0.0020	0.1908	0.0190	0.3407	0.0040	0.0010	0.0310	0.4955	0.2617	0.0040	0.0280	0.3127	0.0270	0.1448	0.0040	0.0450	0.1648	0.0020	0.0020	0.0070	0.0010	0.7433	0.9001	0.0030	0.0030	0.0020	0.6144	0.5385	0.0020	0.9051	0.0519	0.0030	0.0030	0.0549	0.0010	0.2617	0.0060	0.1738	0.0699	0.0050	0.0020	0.5185	0.1668	0.1149	0.5994	0.0010	0.0319	0.8791	0.6823	0.9780	0.7113	0.0010	0.3037	0.1029	0.3297	0.1049	0.3846	0.1259	0.0769	0.4056	0.0030	0.7862	0.0020	0.0030	0.0110	0.2278	0.0030	0.0020	0.1358	0.2078	0.0030	0.3516	0.1438	0.2288	0.0030	0.5914	0.0060	0.0619	0.0010	0.5874	0.0020	0.5215	0.2018	0.0020	0.9950	0.0020	0.3956	0.0020	0.0020	0.0290	0.0100	0.9740	0.0010	1.0000	0.0010	0.2068	0.0020	0.0020	0.1848	0.0010	0.6653	0.0010	0.0120	0.0010	0.0010	0.0020	0.0319	0.0040	0.1399	0.1818	0.0040	0.0370	0.2547	0.0010	0.0010	0.0050	0.1099	0.0010	0.1079	0.0040	0.0739
ASV74_ANPR	0.0170	0.0170	0.0010	0.7872	0.0010	0.0010	0.0010	0.0010	0.0010	0.0919	0.2657	0.3267	0.0010	0.0010	0.1029	0.0020	0.0010	0.0010	0.0010	0.3397	0.0060	0.0010	0.0010	0.0010	0.0010	0.0010	0.1459	0.0010	0.2458	0.0010	0.0010	0.0100	0.3616	0.0010	0.0010	0.0010	0.0010	0.0110	0.0310	0.0330	0.0010	0.0010	0.7572	0.0559	0.3467	0.0010	0.0010	0.0010	0.0070	0.0020	0.7892	0.0010	0.0010	0.0010	0.0679	0.0030	0.0010	0.0010	0.0010	0.0010	0.0020	0.1339	0.0010	0.0010	0.0250	0.0010	0.0719	0.0010	0.0390	0.0010	0.0659	0.0010	0.0020	0.0549	0.0010	0.0010	0.0010	0.0040	0.0010	0.0270	0.5524	0.0010	0.0010	0.0010	0.2428	0.0070	0.0010	0.1868	0.1349	0.0010	0.0010	0.0010	0.0010	0.0889	0.0010	0.0070	0.0040	0.0010	0.0010	0.0080	0.7922	0.0689	0.0160	0.0010	0.0250	0.0150	0.0280	0.6374	0.0669	0.0010	0.0110	0.0010	0.0779	0.0010	0.1169	0.0020	0.0190	0.0040	0.0010	0.0679	0.0010	0.0010	0.0200	0.0689	0.0010	0.0020	0.0020	0.0889	0.0020	0.0130	0.0010	0.0699	0.0010	0.0569	0.0010	0.0010	0.0010	0.0040	0.0010	0.0659	0.1099	0.0010	0.4206	0.0010	0.0599	0.0010	0.0010	0.0010	0.0020	0.0230	0.0010	0.0010	1.0000	0.0420	0.0010	0.0010	0.0020	0.0010	0.4406	0.0010	0.0010	0.0010	0.0010	0.0010	0.0270	0.0010	0.2917	0.0130	0.0010	0.0060	0.0010	0.0010	0.0010	0.0010	0.0010	0.0010	0.0030	0.0010	0.0010
ASV747_unknown	0.0290	0.0399	0.0314	0.7612	0.0060	0.0304	0.2837	0.0150	0.0304	0.7932	0.0080	0.3916	0.1688	0.0280	0.2717	0.2987	0.0150	0.1848	0.0669	0.8402	0.0274	0.1049	0.0284	0.0304	0.0314	0.0090	0.1758	0.0284	0.0390	0.0030	0.0574	0.0384	0.1473	0.0609	0.0594	0.0244	0.0294	0.0254	0.1379	0.0749	0.6833	0.0010	0.2707	0.9780	0.3426	0.3327	0.1408	0.5269	0.1469	0.0889	0.0030	0.0304	0.3526	0.2337	0.0544	0.0250	0.0110	0.0050	0.1528	0.0304	0.2218	0.5564	0.3067	0.0140	0.2997	0.0324	0.0509	0.3656	0.0364	0.0314	0.3681	0.0304	0.0959	0.1399	0.0314	0.3526	0.7377	0.0519	0.0100	0.1598	0.9481	0.1299	0.0859	0.0080	0.4515	0.0769	0.0190	0.3317	0.2238	0.1299	0.0110	0.0284	0.0130	0.0769	0.0639	0.0130	0.0609	0.1229	0.0060	0.0689	0.7512	0.0010	0.0999	0.0110	0.0384	0.0939	0.0649	0.8132	0.0734	0.0100	0.0629	0.0319	0.0849	0.0244	0.0879	0.0230	0.3916	0.0629	0.0090	0.0869	0.2947	0.1368	0.1059	0.1159	0.0929	0.1758	0.0334	0.3996	0.9171	0.0739	0.0244	0.0005	0.3057	0.1279	0.0100	0.0040	0.1079	0.0679	0.1113	0.0314	0.0294	0.1469	0.2248	0.1328	0.0014	0.0190	0.0020	0.0294	0.8222	0.0779	0.0120	0.2068	0.0420	1.0000	0.1863	0.0060	0.0300	0.0599	0.7612	0.0110	0.0010	0.0230	0.0769	0.0110	0.1553	0.2168	0.1319	0.1199	0.0499	0.2438	0.0429	0.0070	0.0100	0.0529	0.0324	0.0050	0.0180	0.0709	0.0294
ASV748_Mesorhizobium	0.0569	0.0629	0.0434	0.1648	0.0010	0.3061	0.0020	0.0010	0.0494	0.0370	0.8941	0.2438	0.0020	0.0010	0.0390	0.0010	0.0010	0.0020	0.0020	0.0849	0.5529	0.0010	0.0474	0.0005	0.0374	0.0010	0.1538	0.0454	0.0979	0.0020	0.0005	0.7347	0.6058	0.0010	0.0014	0.0014	0.0304	0.1383	0.2717	0.5724	0.0140	0.0240	0.1768	0.0919	0.3726	0.0030	0.0020	0.0005	0.1459	0.0150	0.4995	0.0264	0.0020	0.0030	0.8376	0.0070	0.0010	0.0020	0.0020	0.0324	0.0100	0.9610	0.0020	0.0010	0.0989	0.0364	0.3576	0.0050	0.2892	0.0834	0.2832	0.0464	0.0030	0.3327	0.0484	0.0030	0.0014	0.0040	0.0010	0.5375	0.3137	0.0020	0.0020	0.0010	0.2867	0.2138	0.0010	0.8062	0.2917	0.0020	0.0010	0.0404	0.0010	0.5554	0.0020	0.0430	0.1179	0.0010	0.0010	0.4306	0.1119	0.1668	0.3546	0.0010	0.2082	0.4236	0.5584	0.6973	0.3581	0.0010	0.4196	0.1209	0.2787	0.0884	0.1868	0.2298	0.0140	0.1159	0.0010	0.9471	0.0050	0.0030	0.0389	0.2897	0.0050	0.0050	0.0424	0.7632	0.0090	0.2348	0.0744	0.1073	0.0020	0.8122	0.0010	0.0390	0.0050	0.2198	0.0054	0.5489	0.5299	0.0010	0.8791	0.0030	0.0774	0.0010	0.0050	0.1543	0.0430	0.6014	0.0010	0.0020	0.0010	0.1863	1.0000	0.0010	0.0329	0.0010	0.1578	0.0010	0.0070	0.0010	0.0010	0.0010	0.2832	0.0010	0.2557	0.4705	0.0010	0.0100	0.0839	0.0010	0.0010	0.0010	0.0334	0.0010	0.1289	0.0020	0.0574
ASV75_ANPR	0.0010	0.0470	0.0010	0.1678	0.0010	0.0030	0.0010	0.0010	0.0020	0.0040	0.0300	0.5335	0.0010	0.0030	0.1678	0.0020	0.0010	0.0010	0.0010	0.9091	0.0110	0.0010	0.0020	0.0010	0.0340	0.0010	0.0020	0.0020	0.0200	0.0010	0.0010	0.0190	0.0090	0.0010	0.0010	0.0010	0.0010	0.0120	0.0050	0.0050	0.0020	0.0010	0.0170	0.0030	0.5365	0.0240	0.0010	0.0010	0.0030	0.0010	0.2937	0.0020	0.0010	0.0010	0.1548	0.0010	0.0010	0.0010	0.0010	0.0020	0.0020	0.1299	0.0020	0.0010	0.1339	0.0020	0.2617	0.0010	0.0759	0.0060	0.1189	0.0010	0.0010	0.1309	0.0010	0.0010	0.0010	0.0010	0.0010	0.0030	0.0460	0.0010	0.0010	0.0010	0.5914	0.0020	0.0010	0.9391	0.1918	0.0010	0.0010	0.0050	0.0010	0.0070	0.0010	0.0010	0.0180	0.0020	0.0010	0.0040	0.2727	0.0370	0.0030	0.0010	0.0270	0.0010	0.0030	0.1189	0.0989	0.0010	0.0010	0.0010	0.7183	0.0090	0.2837	0.0020	0.0010	0.0100	0.0010	0.0020	0.0020	0.0020	0.0390	0.0899	0.0010	0.0010	0.0060	0.1618	0.0110	0.0080	0.0010	0.0509	0.0010	0.0050	0.0010	0.0040	0.0010	0.0010	0.0020	0.0539	0.6084	0.0030	0.2418	0.0010	0.0230	0.0010	0.0010	0.0040	0.0559	0.0020	0.0010	0.0020	0.0010	0.0060	0.0010	1.0000	0.0090	0.0010	0.5744	0.0010	0.0010	0.0010	0.0010	0.0010	0.0779	0.0010	0.3876	0.0390	0.0010	0.0030	0.0010	0.0010	0.0010	0.0010	0.0030	0.0010	0.0120	0.0010	0.0050
ASV756_Mesorhizobium	0.0679	0.1469	0.0409	0.2937	0.0040	0.1019	0.0629	0.0090	0.1249	0.2747	0.6693	0.1219	0.0390	0.0889	0.3317	0.1329	0.0070	0.0410	0.0410	0.6903	0.1338	0.0180	0.0359	0.0369	0.1328	0.0200	0.0939	0.0529	0.8681	0.0210	0.0429	0.0010	0.6473	0.0470	0.0419	0.0280	0.0589	0.6114	0.5295	0.4306	0.0819	0.0100	0.4785	0.0450	0.0569	0.0799	0.0529	0.0379	0.0859	0.0380	0.4555	0.0459	0.0759	0.0370	0.0030	0.0360	0.0639	0.0100	0.0450	0.1029	0.0929	0.0410	0.0100	0.0020	0.0649	0.0499	0.0799	0.1069	0.1958	0.0599	0.8341	0.0379	0.0370	0.0709	0.0309	0.0380	0.0369	0.0649	0.0080	0.0869	0.5165	0.0400	0.0480	0.0240	0.2138	0.4945	0.0060	0.0380	0.0430	0.0679	0.0140	0.0359	0.0020	0.0989	0.0370	0.0180	0.0030	0.0440	0.0020	0.3586	0.5235	0.2258	0.3097	0.0020	0.5245	0.6553	0.7103	0.5285	0.0010	0.0050	0.1349	0.0719	0.2507	0.0669	0.3487	0.0859	0.0010	0.0430	0.0270	0.0529	0.0669	0.0789	0.6663	0.0020	0.0579	0.0949	0.0429	0.0030	0.1818	0.0739	0.0419	0.6373	0.0739	0.0310	0.0020	0.0380	0.0410	0.3107	0.0349	0.0060	0.2477	0.0070	0.3097	0.0390	0.3117	0.0200	0.0150	0.1708	0.0260	0.4825	0.0190	0.1848	0.0020	0.0300	0.0329	0.0090	1.0000	0.0040	0.0070	0.0100	0.0050	0.0060	0.0090	0.0030	0.1368	0.0579	0.0969	0.0050	0.0509	0.1209	0.0460	0.0110	0.0120	0.0739	0.0619	0.0070	0.0499	0.0450	0.0839
ASV76_Mesorhizobium	0.3147	0.0170	0.0080	0.8931	0.0010	0.0070	0.0010	0.0010	0.0020	0.1808	0.4496	0.2797	0.0010	0.0010	0.1019	0.0010	0.0010	0.0010	0.0010	0.0669	0.0070	0.0010	0.0010	0.0010	0.0010	0.0010	0.4316	0.0020	0.8551	0.0050	0.0010	0.0110	0.2268	0.0020	0.0010	0.0010	0.0030	0.0240	0.0509	0.0579	0.0020	0.0010	0.6094	0.0500	0.2488	0.0010	0.0010	0.0020	0.0270	0.0050	0.9351	0.0050	0.0010	0.0020	0.0519	0.0040	0.0020	0.0010	0.0010	0.0030	0.0090	0.1638	0.0010	0.0010	0.0020	0.0020	0.1399	0.0010	0.0609	0.0020	0.0609	0.0010	0.0010	0.0789	0.0020	0.0030	0.0010	0.0180	0.0010	0.0360	0.3746	0.0010	0.0010	0.0030	0.0699	0.0100	0.0010	0.0370	0.0280	0.0020	0.0010	0.0010	0.0010	0.0779	0.0010	0.1409	0.0120	0.0010	0.0010	0.0060	0.8162	0.1978	0.0130	0.0010	0.0240	0.0210	0.0330	0.4565	0.0659	0.0010	0.0170	0.0010	0.0020	0.0070	0.1219	0.0010	0.0819	0.0090	0.0010	0.0739	0.0030	0.0010	0.0110	0.0220	0.0010	0.0020	0.0120	0.0450	0.0020	0.0180	0.0010	0.3277	0.0010	0.0689	0.0010	0.0010	0.0020	0.0060	0.0010	0.0559	0.0300	0.0010	0.7073	0.0010	0.1129	0.0010	0.0020	0.0010	0.0010	0.0440	0.0020	0.0010	0.0010	0.0599	0.0010	0.0010	0.0040	1.0000	0.4286	0.0010	0.0010	0.0010	0.0010	0.0010	0.0060	0.0020	0.1419	0.0100	0.0010	0.0140	0.0060	0.0010	0.0010	0.0010	0.0090	0.0010	0.0120	0.0010	0.0030
ASV77_Caulobacter	0.4515	0.5894	0.3826	0.0909	0.6943	0.8072	0.1129	0.7752	0.4445	0.3526	0.6903	0.0709	0.1409	0.7762	0.2148	0.9291	0.8991	0.1548	0.3317	0.6743	0.0409	0.5225	0.5055	0.6224	0.9121	0.7682	0.1429	0.9211	0.7463	0.8801	0.5954	0.0080	0.1538	0.2018	0.3776	0.4256	0.7452	0.0449	0.5345	0.4605	0.2078	0.5045	0.5385	0.0829	0.0080	0.0839	0.1758	0.1079	0.4715	0.8472	0.1469	0.8831	0.1409	0.7942	0.0030	0.4196	0.8062	0.7123	0.2917	0.2008	0.6084	0.0140	0.2557	0.6813	0.0559	0.8941	0.4086	0.4735	0.0369	0.2657	0.0529	0.5245	0.2847	0.0220	0.7632	0.3596	0.1508	0.7952	0.6204	0.3077	0.1289	0.2867	0.3017	0.9191	0.4895	0.4406	0.6683	0.0959	0.0070	0.1638	0.6583	0.4855	0.7532	0.3137	0.0719	0.7622	0.0350	0.0919	0.7572	0.6633	0.1818	0.4486	0.3986	0.6374	0.0509	0.7093	0.5774	0.2048	0.0080	0.3866	0.6603	0.3976	0.8032	0.6443	0.4765	0.7333	0.7203	0.0669	0.7842	0.1578	0.1059	0.1708	0.0549	0.0010	0.2068	0.1908	0.6004	0.0010	0.7662	0.0689	0.3886	0.4345	0.1269	0.1688	0.0709	0.5135	0.4865	0.6284	0.0829	0.0070	0.1378	0.3986	0.1718	0.4446	0.8861	0.5894	0.6873	0.0449	0.0250	0.2468	0.5704	0.6653	0.4406	0.7612	0.1578	0.5744	0.0070	0.4286	1.0000	0.4166	0.4216	0.3936	0.6264	0.7353	0.0529	0.1738	0.0410	0.0010	0.1838	0.4525	0.9451	0.5744	0.7752	0.1658	0.6144	0.6464	0.1419	0.1239	0.5624
ASV78_ANPR	0.0010	0.0270	0.0010	0.0969	0.0010	0.0010	0.0010	0.0010	0.0010	0.0010	0.0190	0.2957	0.0010	0.0080	0.1019	0.0020	0.0010	0.0010	0.0010	0.7662	0.0110	0.0010	0.0020	0.0010	0.0180	0.0010	0.0010	0.0010	0.0270	0.0010	0.0010	0.0200	0.0340	0.0010	0.0010	0.0010	0.0010	0.0190	0.0110	0.0050	0.0010	0.0010	0.0280	0.0010	0.3297	0.0110	0.0010	0.0010	0.0040	0.0010	0.2707	0.0010	0.0010	0.0020	0.0979	0.0010	0.0010	0.0010	0.0010	0.0020	0.0010	0.0719	0.0010	0.0010	0.0230	0.0020	0.1459	0.0010	0.0150	0.0020	0.0739	0.0010	0.0010	0.0549	0.0010	0.0010	0.0010	0.0010	0.0010	0.0130	0.1049	0.0010	0.0010	0.0010	0.4875	0.0030	0.0010	0.8032	0.0819	0.0010	0.0010	0.0010	0.0010	0.0090	0.0010	0.0010	0.0150	0.0010	0.0010	0.0030	0.1998	0.0250	0.0010	0.0010	0.0190	0.0130	0.0020	0.1079	0.0609	0.0010	0.0020	0.0010	0.5854	0.0040	0.2777	0.0010	0.0010	0.0060	0.0010	0.0060	0.0030	0.0010	0.0130	0.0509	0.0020	0.0010	0.0050	0.0819	0.0110	0.0140	0.0010	0.0480	0.0020	0.0070	0.0010	0.0040	0.0010	0.0010	0.0010	0.0340	0.4855	0.0010	0.2867	0.0010	0.0440	0.0020	0.0010	0.0020	0.0140	0.0040	0.0010	0.0010	0.0010	0.0110	0.0010	0.0010	0.0100	0.0010	0.4166	1.0000	0.0010	0.0020	0.0040	0.0010	0.0230	0.0010	0.3037	0.0240	0.0010	0.0050	0.0010	0.0010	0.0010	0.0010	0.0010	0.0010	0.0070	0.0020	0.0020
